-2.89337592e-31 		 1.04247706e-30
-1.79038005e-31 		 9.31728643e-31
0.00000000e+00 		 0.00000000e+00
-1.48960333e-31 		 7.88818590e-31
-1.37459530e-31 		 7.71712739e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-1.05608141e-31 		 6.78510301e-31
-9.48800010e-32 		 6.71163493e-31
0.00000000e+00 		 0.00000000e+00
-8.77569538e-32 		 6.42586921e-31
-8.48097271e-32 		 6.37117545e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-6.99444289e-32 		 5.98635734e-31
-6.44764053e-32 		 5.94998091e-31
0.00000000e+00 		 0.00000000e+00
-6.04993175e-32 		 5.79409723e-31
-5.91169359e-32 		 5.76077394e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-4.93826973e-32 		 5.51909389e-31
-4.58776711e-32 		 5.49522602e-31
0.00000000e+00 		 0.00000000e+00
-4.32379106e-32 		 5.38753309e-31
-4.25878034e-32 		 5.36307813e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-3.52257240e-32 		 5.18568280e-31
-3.27862161e-32 		 5.16878823e-31
0.00000000e+00 		 0.00000000e+00
-3.11483330e-32 		 5.08829147e-31
-3.22424139e-32 		 5.07259823e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-2.48216404e-32 		 4.90665640e-31
-2.20681649e-32 		 4.89095932e-31
0.00000000e+00 		 0.00000000e+00
-2.03153204e-32 		 4.82689083e-31
-1.96319225e-32 		 4.80770843e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-1.49345757e-32 		 4.69538022e-31
-1.36665273e-32 		 4.68905757e-31
0.00000000e+00 		 0.00000000e+00
-1.13231591e-32 		 4.61016711e-31
-1.07725558e-32 		 4.58806910e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-4.69721226e-33 		 4.49294525e-31
-2.73128932e-33 		 4.47917594e-31
0.00000000e+00 		 0.00000000e+00
8.97960926e-34 		 4.45733418e-31
2.00056094e-34 		 4.43931929e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
4.12070302e-33 		 4.36155411e-31
6.51732654e-33 		 4.34417390e-31
0.00000000e+00 		 0.00000000e+00
6.14343782e-33 		 4.33196582e-31
5.89744331e-33 		 4.32255891e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.87698181e-33 		 4.24596450e-31
1.00163289e-32 		 4.23955908e-31
0.00000000e+00 		 0.00000000e+00
1.04506291e-32 		 4.20541215e-31
1.03466513e-32 		 4.19399494e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
1.30894836e-32 		 4.12627169e-31
1.40528418e-32 		 4.11799886e-31
0.00000000e+00 		 0.00000000e+00
1.46109060e-32 		 4.08478776e-31
1.46151193e-32 		 4.07279037e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
1.78426439e-32 		 4.01291681e-31
1.87529459e-32 		 4.00750517e-31
0.00000000e+00 		 0.00000000e+00
1.88995663e-32 		 3.98246262e-31
1.85390558e-32 		 3.97215291e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
2.09539002e-32 		 3.90864119e-31
2.18500268e-32 		 3.90151059e-31
0.00000000e+00 		 0.00000000e+00
2.24611460e-32 		 3.87492503e-31
2.23003018e-32 		 3.86614325e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
2.49262760e-32 		 3.81346747e-31
2.55037853e-32 		 3.81034903e-31
0.00000000e+00 		 0.00000000e+00
2.53073589e-32 		 3.78786848e-31
2.46038644e-32 		 3.78697796e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
2.65772630e-32 		 3.70162333e-31
2.75164974e-32 		 3.69003817e-31
0.00000000e+00 		 0.00000000e+00
2.67678644e-32 		 3.66483190e-31
2.84245476e-32 		 3.64078858e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
3.25941611e-32 		 3.59052540e-31
3.36352045e-32 		 3.58530148e-31
0.00000000e+00 		 0.00000000e+00
3.50283994e-32 		 3.55463142e-31
3.65897626e-32 		 3.56167991e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
3.96410047e-32 		 3.54331109e-31
4.00387427e-32 		 3.53567055e-31
0.00000000e+00 		 0.00000000e+00
4.06896093e-32 		 3.51979885e-31
4.00390942e-32 		 3.51122594e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
4.27141502e-32 		 3.47196293e-31
4.31663804e-32 		 3.46827149e-31
0.00000000e+00 		 0.00000000e+00
4.40462307e-32 		 3.44754745e-31
4.37403260e-32 		 3.46636491e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
4.55871021e-32 		 3.41151450e-31
4.64288513e-32 		 3.39988165e-31
0.00000000e+00 		 0.00000000e+00
4.70041655e-32 		 3.39163427e-31
4.65339781e-32 		 3.37572225e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
4.90548061e-32 		 3.34868117e-31
4.96193946e-32 		 3.34084918e-31
0.00000000e+00 		 0.00000000e+00
5.02701444e-32 		 3.33050868e-31
4.98360557e-32 		 3.31697692e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
5.29603031e-32 		 3.28953669e-31
5.39336739e-32 		 3.27750352e-31
0.00000000e+00 		 0.00000000e+00
5.39337630e-32 		 3.29699234e-31
5.31846337e-32 		 3.28882362e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
5.45282912e-32 		 3.25801743e-31
5.48707859e-32 		 3.25470093e-31
0.00000000e+00 		 0.00000000e+00
5.49711464e-32 		 3.24312848e-31
5.42752507e-32 		 3.23344456e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
5.60321745e-32 		 3.20717857e-31
5.62104468e-32 		 3.20237286e-31
0.00000000e+00 		 0.00000000e+00
5.63135724e-32 		 3.19334711e-31
5.52951599e-32 		 3.18302749e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
5.66699474e-32 		 3.15821899e-31
5.54204152e-32 		 3.13426592e-31
0.00000000e+00 		 0.00000000e+00
5.71089698e-32 		 3.11941321e-31
5.51749677e-32 		 3.11340223e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
6.02940194e-32 		 3.05859523e-31
6.27001364e-32 		 3.07883552e-31
0.00000000e+00 		 0.00000000e+00
6.18194313e-32 		 3.07280265e-31
6.15861444e-32 		 3.06119446e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
6.33289924e-32 		 3.03814465e-31
6.39886378e-32 		 3.03516102e-31
0.00000000e+00 		 0.00000000e+00
6.42027308e-32 		 3.02966885e-31
6.40067034e-32 		 3.01981444e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
6.74838294e-32 		 3.01205028e-31
6.61398203e-32 		 3.01080837e-31
0.00000000e+00 		 0.00000000e+00
6.39458911e-32 		 3.00821493e-31
6.43060881e-32 		 2.97811755e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
6.69874193e-32 		 2.95231096e-31
6.73704107e-32 		 2.95102956e-31
0.00000000e+00 		 0.00000000e+00
6.73898721e-32 		 2.94655880e-31
6.64617914e-32 		 2.94603595e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
6.85278934e-32 		 2.88597893e-31
6.92167930e-32 		 2.87837239e-31
0.00000000e+00 		 0.00000000e+00
7.08915705e-32 		 2.87370798e-31
7.05970504e-32 		 2.86232862e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
7.62497601e-32 		 2.86514948e-31
7.53037811e-32 		 2.85863496e-31
0.00000000e+00 		 0.00000000e+00
7.62399448e-32 		 2.88544889e-31
7.51453396e-32 		 2.87502289e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
7.47755209e-32 		 2.85808451e-31
7.50395650e-32 		 2.84999514e-31
0.00000000e+00 		 0.00000000e+00
7.55676900e-32 		 2.84110083e-31
7.53495275e-32 		 2.82587207e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
7.53993947e-32 		 2.84018550e-31
7.33478918e-32 		 2.83733929e-31
0.00000000e+00 		 0.00000000e+00
7.43132711e-32 		 2.81174347e-31
7.40312687e-32 		 2.80248097e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
7.45242363e-32 		 2.76345753e-31
7.59110356e-32 		 2.76364853e-31
0.00000000e+00 		 0.00000000e+00
7.66687429e-32 		 2.76196356e-31
7.49060350e-32 		 2.73725070e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
7.94561003e-32 		 2.70889008e-31
8.05708354e-32 		 2.71111086e-31
0.00000000e+00 		 0.00000000e+00
8.36041739e-32 		 2.71114198e-31
8.21691653e-32 		 2.71646814e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.37415636e-32 		 2.70434880e-31
8.60207900e-32 		 2.71504505e-31
0.00000000e+00 		 0.00000000e+00
8.42438507e-32 		 2.72183195e-31
8.32602784e-32 		 2.71902968e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.43588968e-32 		 2.70683640e-31
8.42405904e-32 		 2.70988801e-31
0.00000000e+00 		 0.00000000e+00
8.41656572e-32 		 2.70507397e-31
8.35774924e-32 		 2.70621723e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.36119773e-32 		 2.70108362e-31
8.28508143e-32 		 2.74937361e-31
0.00000000e+00 		 0.00000000e+00
7.98556385e-32 		 2.69078970e-31
7.97639004e-32 		 2.66393477e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.25377964e-32 		 2.64568472e-31
8.31284978e-32 		 2.63915387e-31
0.00000000e+00 		 0.00000000e+00
8.30743453e-32 		 2.65127664e-31
8.16559416e-32 		 2.64608627e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.08044995e-32 		 2.61786399e-31
8.06888929e-32 		 2.60170135e-31
0.00000000e+00 		 0.00000000e+00
8.18612033e-32 		 2.58238655e-31
8.19912438e-32 		 2.56957190e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.57689577e-32 		 2.56301486e-31
8.60408393e-32 		 2.56810721e-31
0.00000000e+00 		 0.00000000e+00
8.51496713e-32 		 2.57517148e-31
8.39600023e-32 		 2.56942366e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.45351102e-32 		 2.53146829e-31
8.54858080e-32 		 2.55260237e-31
0.00000000e+00 		 0.00000000e+00
8.56890102e-32 		 2.52104082e-31
8.73724452e-32 		 2.50614367e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.81764081e-32 		 2.51855797e-31
8.81648890e-32 		 2.51403159e-31
0.00000000e+00 		 0.00000000e+00
8.77017556e-32 		 2.52801705e-31
8.56669977e-32 		 2.52239928e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.54622271e-32 		 2.49300945e-31
8.58358797e-32 		 2.48143391e-31
0.00000000e+00 		 0.00000000e+00
8.64970712e-32 		 2.47316979e-31
8.60566126e-32 		 2.46570509e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.76447056e-32 		 2.46430135e-31
8.76735524e-32 		 2.46309249e-31
0.00000000e+00 		 0.00000000e+00
8.49705128e-32 		 2.45070277e-31
8.18758889e-32 		 2.43488801e-31
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.58502755e-32 		 2.38545624e-31
8.69179887e-32 		 2.37783802e-31
0.00000000e+00 		 0.00000000e+00
8.82997228e-32 		 2.37442154e-31
8.81891842e-32 		 2.36396298e-31
