4.47563362e-31 		 -3.98923174e-33
-1.05641994e-31 		 1.54738586e-31
0.00000000e+00 		 0.00000000e+00
-1.78761439e-32 		 7.89662236e-32
-4.46945932e-32 		 4.14677946e-32
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
8.10280129e-35 		 3.57410451e-32
-1.31279060e-32 		 1.91963740e-32
0.00000000e+00 		 0.00000000e+00
-5.48268895e-33 		 2.36056664e-32
-1.62575888e-32 		 1.49540216e-32
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-1.52863993e-34 		 1.76793349e-32
-7.20142499e-33 		 1.02141192e-32
0.00000000e+00 		 0.00000000e+00
-3.34429349e-33 		 1.39635364e-32
-1.00483905e-32 		 9.19606394e-33
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-2.11999435e-34 		 1.20392384e-32
-4.91749157e-33 		 7.16447970e-33
0.00000000e+00 		 0.00000000e+00
-2.28515328e-33 		 9.96017556e-33
-7.12854134e-33 		 6.64695815e-33
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
2.95134561e-35 		 9.04871559e-33
-3.57694464e-33 		 5.33893016e-33
0.00000000e+00 		 0.00000000e+00
-1.79950755e-33 		 7.60101134e-33
-5.54021002e-33 		 5.05366845e-33
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-4.93714321e-35 		 7.05155248e-33
-3.00010385e-33 		 4.20918940e-33
0.00000000e+00 		 0.00000000e+00
-1.57314169e-33 		 6.25117119e-33
-4.71386417e-33 		 4.17109989e-33
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-1.60218810e-34 		 5.96482402e-33
-2.55706145e-33 		 3.61130632e-33
0.00000000e+00 		 0.00000000e+00
-1.25708396e-33 		 5.33305748e-33
-3.97801964e-33 		 3.59433508e-33
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-7.25047953e-35 		 5.16618022e-33
-2.12093494e-33 		 3.06230119e-33
0.00000000e+00 		 0.00000000e+00
-1.05552895e-33 		 4.51350796e-33
-3.41041923e-33 		 3.06771613e-33
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-1.32486236e-34 		 4.46518718e-33
-1.94798649e-33 		 2.70120197e-33
0.00000000e+00 		 0.00000000e+00
-1.06046458e-33 		 4.05978958e-33
-3.11100516e-33 		 2.69352445e-33
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-1.04670924e-34 		 4.03570887e-33
-1.71924306e-33 		 2.45008915e-33
0.00000000e+00 		 0.00000000e+00
-8.68795445e-34 		 3.69182121e-33
-2.73951313e-33 		 2.46427555e-33
0.00000000e+00 		 0.00000000e+00
0.00000000e+00 		 0.00000000e+00
-3.57659643e-35 		 3.61002859e-33
-1.46932094e-33 		 2.11668743e-33
